ind	pop	pop_name	region	region_name	lat	long
HandHills_JRD315	1	HandHills	1	zel_RedDeerRiver	51.53452	-112.3661
HandHills_JRD540	1	HandHills	1	zel_RedDeerRiver	51.53452	-112.3661
HandHills_JRD541	1	HandHills	1	zel_RedDeerRiver	51.53452	-112.3661
HandHills_JRD542	1	HandHills	1	zel_RedDeerRiver	51.53452	-112.3661
HandHills_JRD543	1	HandHills	1	zel_RedDeerRiver	51.53452	-112.3661
HandHills_JRD544	1	HandHills	1	zel_RedDeerRiver	51.53452	-112.3661
HandHills_JRD545	1	HandHills	1	zel_RedDeerRiver	51.53452	-112.3661
HandHills_JRD546	1	HandHills	1	zel_RedDeerRiver	51.53452	-112.3661
HandHills_JRD547	1	HandHills	1	zel_RedDeerRiver	51.53452	-112.3661
HandHills_JRD548	1	HandHills	1	zel_RedDeerRiver	51.53452	-112.3661
WHE_JRD295	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD296	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD297	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD298	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD299	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD300	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD303	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD304	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD305	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD306	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD307	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD308	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD309	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD310	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD316	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD317	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD318	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD564	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD565	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD566	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD567	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD568	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD569	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD570	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD571	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD572	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD573	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD574	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD575	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD576	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD577	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHE_JRD578	3	WHE	1	zel_RedDeerRiver	51.25993	-112.45478
WHW_JRD301	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD302	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD313	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD314	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD319	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD320	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD524	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD525	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD526	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD527	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD528	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD529	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD530	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD531	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD532	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD533	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD534	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD557	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD558	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD559	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD560	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD561	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD562	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
WHW_JRD563	4	WHW	1	zel_RedDeerRiver	51.2552	-112.62614
Horsethief_JRD249	6	Horsethief	2	mach_RedDeerRiver	51.50378	-112.92857
Horsethief_JRD254	6	Horsethief	2	mach_RedDeerRiver	51.50378	-112.92857
Horsethief_JRD255	6	Horsethief	2	mach_RedDeerRiver	51.50378	-112.92857
Horsethief_JRD256	6	Horsethief	2	mach_RedDeerRiver	51.50378	-112.92857
Horsethief_JRD257	6	Horsethief	2	mach_RedDeerRiver	51.50378	-112.92857
Horsethief_JRD259	6	Horsethief	2	mach_RedDeerRiver	51.50378	-112.92857
Horsethief_JRD263	6	Horsethief	2	mach_RedDeerRiver	51.50378	-112.92857
Horsethief_JRD267	6	Horsethief	2	mach_RedDeerRiver	51.50378	-112.92857
